Date,Region,Product,Quantity,UnitPrice,StoreLocation,CustomerType,Discount,Salesperson,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager,TotalPrice
2026-05-24,East,Chair,19,425,Chennai,Retail,0.01513667118603712,Sara,Cash,No,No,11240,Customer_1239,47.8535623070498,2026-05-24,2026-05-27,Eric,7952.7713801727505
2026-05-25,East,Printer,11,1648,Delhi,Corporate,0.03136885942630245,Amit,UPI,Yes,No,11241,Customer_1240,40.68471431266301,2026-05-25,2026-05-28,Ryan,17559.34531631999
2026-05-26,Central,Phone,2,1631,Chennai,Retail,0.2643012254444123,John,Card,No,No,11242,Customer_1241,31.041529146150907,2026-05-26,2026-05-29,Cameron,2399.849402600327
2026-05-27,North,Phone,10,312,Chennai,Corporate,0.15824878336747847,Amit,Card,No,No,11243,Customer_1242,34.10625471570936,2026-05-27,2026-05-30,Eric,2626.263795893467
2026-05-28,West,Desk,11,1651,Mumbai,Corporate,0.247451147818722,Amit,Card,No,Yes,11244,Customer_1243,46.87529121660077,2026-05-28,2026-05-31,Eric,13667.039704464189
2026-05-29,East,Chair,16,200,Chennai,Retail,0.2569837008674778,Amit,Card,No,No,11245,Customer_1244,24.275425749573223,2026-05-29,2026-06-01,Sophie,2377.652157224071
2026-05-30,North,Laptop,19,465,Chennai,Corporate,0.27830236244985573,John,Cash,Yes,No,11246,Customer_1245,19.912736252418682,2026-05-30,2026-06-02,Cameron,6376.198627755524
2026-05-31,North,Chair,11,1714,Chennai,Retail,0.2849487616459097,Sara,Card,No,Yes,11247,Customer_1246,48.975870425020204,2026-05-31,2026-06-03,Ryan,13481.57604792802
2026-06-01,West,Chair,14,1431,Delhi,Retail,0.16644773895099185,John,Card,No,Yes,11248,Customer_1247,43.854941007965,2026-06-01,2026-06-04,Cameron,16699.38599785583
2026-06-02,Central,Laptop,2,1845,Delhi,Corporate,0.10230605167681016,Sara,Cash,Yes,Yes,11249,Customer_1248,19.536961307837107,2026-06-02,2026-06-05,Eric,3312.4906693125704
2026-06-03,South,Desk,5,1935,Mumbai,Corporate,0.28855946230439955,John,Card,No,No,11250,Customer_1249,25.870126881241525,2026-06-03,2026-06-06,Ryan,6883.187202204935
2026-06-04,South,Chair,5,1151,Chennai,Retail,0.16422192180036757,John,UPI,Yes,No,11251,Customer_1250,23.67851580535096,2026-06-04,2026-06-07,Eric,4809.902840038885
2026-06-05,North,Phone,19,1592,Delhi,Corporate,0.01927581688638331,John,UPI,No,No,11252,Customer_1251,11.709305540214526,2026-06-05,2026-06-08,Sophie,29664.945090820675
2026-06-06,West,Laptop,12,505,Delhi,Retail,0.1928329650179595,Sara,Card,No,No,11253,Customer_1252,48.10186957159666,2026-06-06,2026-06-09,Cameron,4891.432231991166
2026-06-07,South,Printer,18,211,Mumbai,Corporate,0.17630542511850322,John,Cash,No,Yes,11254,Customer_1253,23.194059404889146,2026-06-07,2026-06-10,Eric,3128.391995399925
2026-06-08,North,Desk,4,1568,Bangalore,Corporate,0.2687378618684118,Amit,Cash,No,No,11255,Customer_1254,44.38980871870586,2026-06-08,2026-06-11,Eric,4586.476130361321
2026-06-09,Central,Laptop,17,1688,Chennai,Retail,0.19595615674734373,John,Cash,No,No,11256,Customer_1255,13.521030245629929,2026-06-09,2026-06-12,Cameron,23072.842125978223
2026-06-10,South,Printer,10,1923,Delhi,Retail,0.10471572733846542,Amit,Card,No,Yes,11257,Customer_1256,29.65418647867489,2026-06-10,2026-06-13,Ryan,17216.31656328131
2026-06-11,North,Printer,6,1889,Mumbai,Retail,0.28986771771174613,Meera,Card,Yes,No,11258,Customer_1257,6.078262330592142,2026-06-11,2026-06-14,Eric,8048.639287455069
2026-06-12,North,Chair,14,1717,Mumbai,Corporate,0.24048584579461008,Meera,UPI,Yes,No,11259,Customer_1258,39.38992177290388,2026-06-12,2026-06-15,Cameron,18257.201238789163
2026-06-13,East,Chair,11,1591,Mumbai,Retail,0.1891252855144063,Sara,Cash,No,No,11260,Customer_1259,31.141125421082528,2026-06-13,2026-06-16,Sophie,14191.118378212375
2026-06-14,Central,Chair,11,1136,Delhi,Retail,0.08787756102093687,Sara,Card,No,No,11261,Customer_1260,33.15153125613887,2026-06-14,2026-06-17,Sophie,11397.881997482373
2026-06-15,East,Laptop,18,619,Chennai,Corporate,0.11206208889428866,Meera,Card,Yes,Yes,11262,Customer_1261,7.3274397149594055,2026-06-15,2026-06-18,Cameron,9893.404205539835
2026-06-16,West,Laptop,18,1088,Bangalore,Corporate,0.200990977228997,John,Card,Yes,Yes,11263,Customer_1262,14.496724859387694,2026-06-16,2026-06-19,Eric,15647.79270194732
2026-06-17,East,Desk,11,370,Chennai,Retail,0.021594245538996516,John,Cash,No,Yes,11264,Customer_1263,8.344889255911108,2026-06-17,2026-06-20,Cameron,3982.1114206562843
2026-06-18,East,Chair,12,333,Mumbai,Retail,0.07700417749507904,John,Cash,No,Yes,11265,Customer_1264,18.00114421117153,2026-06-18,2026-06-21,Cameron,3688.291306729664
2026-06-19,South,Printer,5,1164,Mumbai,Retail,0.2141702800189794,Meera,UPI,No,No,11266,Customer_1265,33.2347553456968,2026-06-19,2026-06-22,Eric,4573.52897028954
2026-06-20,North,Phone,9,1650,Bangalore,Retail,0.14400555295338627,Amit,Cash,No,No,11267,Customer_1266,30.478369294281883,2026-06-20,2026-06-23,Ryan,12711.517538642214
2026-06-21,Central,Desk,9,1248,Chennai,Corporate,0.12071806944432903,Sara,Card,No,No,11268,Customer_1267,32.54674197260256,2026-06-21,2026-06-24,Ryan,9876.094644001296
2026-06-22,East,Laptop,10,1753,Mumbai,Corporate,0.04543728672012435,Amit,UPI,No,Yes,11269,Customer_1268,29.716307212005244,2026-06-22,2026-06-25,Sophie,16733.48436379622
2026-06-23,Central,Desk,19,1413,Mumbai,Retail,0.13255471034331978,Meera,Cash,Yes,Yes,11270,Customer_1269,17.286295805413673,2026-06-23,2026-06-26,Ryan,23288.303691412893
2026-06-24,East,Desk,1,1364,Chennai,Retail,0.23120759122807016,Amit,Cash,No,Yes,11271,Customer_1270,16.002837380499138,2026-06-24,2026-06-27,Cameron,1048.6328455649123
2026-06-25,West,Desk,7,1778,Mumbai,Retail,0.0792038538215679,John,Cash,No,No,11272,Customer_1271,11.167685759146156,2026-06-25,2026-06-28,Eric,11460.228835336766
2026-06-26,East,Desk,4,857,Chennai,Corporate,0.0016195626551032238,John,Cash,Yes,No,11273,Customer_1272,43.208189370657145,2026-06-26,2026-06-29,Sophie,3422.448139218306
2026-06-27,South,Phone,1,1538,Mumbai,Retail,0.20055147034529483,Amit,Card,Yes,Yes,11274,Customer_1273,32.741571134356,2026-06-27,2026-06-30,Ryan,1229.5518386089366
2026-06-28,North,Chair,15,1667,Chennai,Retail,0.29178798132976574,Meera,Cash,Yes,Yes,11275,Customer_1274,13.392995562682689,2026-06-28,2026-07-01,Cameron,17708.84152684921
2026-06-29,West,Printer,8,1542,Bangalore,Corporate,0.18204796907657486,Amit,Card,Yes,No,11276,Customer_1275,12.974422091955779,2026-06-29,2026-07-02,Sophie,10090.256253471372
2026-06-30,East,Desk,12,1664,Mumbai,Corporate,0.035976557678139044,John,Card,No,No,11277,Customer_1276,44.28660206867615,2026-06-30,2026-07-03,Eric,19249.62009628292
2026-07-01,Central,Desk,18,1315,Bangalore,Retail,0.09621992770340192,John,Card,Yes,No,11278,Customer_1277,38.42288886934937,2026-07-01,2026-07-04,Ryan,21392.474311260477
2026-07-02,West,Desk,15,378,Mumbai,Retail,0.260292484416067,Meera,UPI,Yes,Yes,11279,Customer_1278,34.67295859574171,2026-07-02,2026-07-05,Cameron,4194.1416133609
2026-07-03,West,Chair,17,1279,Mumbai,Corporate,0.06977042227704856,Amit,Card,No,Yes,11280,Customer_1279,23.30888483926849,2026-07-03,2026-07-06,Eric,20225.981708430132
2026-07-04,East,Laptop,14,1378,Delhi,Retail,0.18230877104928242,John,Cash,Yes,Yes,11281,Customer_1280,16.78890039253329,2026-07-04,2026-07-07,Cameron,15774.899188917243
2026-07-05,West,Laptop,14,1895,Chennai,Retail,0.12080136247619934,John,UPI,Yes,Yes,11282,Customer_1281,49.07528434007707,2026-07-05,2026-07-08,Cameron,23325.139853506433
2026-07-06,Central,Phone,18,310,Bangalore,Corporate,0.0623531164258947,Amit,Cash,No,No,11283,Customer_1282,40.875780876026006,2026-07-06,2026-07-09,Cameron,5232.0696103435075
2026-07-07,West,Laptop,18,336,Bangalore,Corporate,0.24402206806940388,Amit,Card,No,No,11284,Customer_1283,18.580065041132443,2026-07-07,2026-07-10,Eric,4572.154532316245
2026-07-08,Central,Desk,16,431,Bangalore,Corporate,0.22284938293970707,Sara,Cash,No,No,11285,Customer_1284,43.14041583253226,2026-07-08,2026-07-11,Sophie,5359.230655247779
2026-07-09,East,Desk,1,1191,Chennai,Retail,0.19847731978777963,Meera,UPI,No,Yes,11286,Customer_1285,39.15193768766067,2026-07-09,2026-07-12,Cameron,954.6135121327545
2026-07-10,North,Desk,11,667,Delhi,Corporate,0.07090097708062536,Meera,UPI,No,No,11287,Customer_1286,18.368624744509926,2026-07-10,2026-07-13,Sophie,6816.799531159451
2026-07-11,West,Phone,15,931,Bangalore,Corporate,0.02935710081493501,Amit,Cash,No,No,11288,Customer_1287,24.194878440873786,2026-07-11,2026-07-14,Sophie,13555.028087119432
2026-07-12,North,Desk,12,680,Chennai,Retail,0.17284779894778984,Meera,Cash,No,No,11289,Customer_1288,13.367905042596199,2026-07-12,2026-07-15,Ryan,6749.561960586035
2026-07-13,Central,Laptop,8,1291,Mumbai,Retail,0.16610335006183,John,Cash,Yes,No,11290,Customer_1289,9.997359997014922,2026-07-13,2026-07-16,Ryan,8612.48460056142
2026-07-14,West,Chair,6,1013,Bangalore,Corporate,0.0565155028004619,Amit,UPI,Yes,No,11291,Customer_1290,37.524291477786356,2026-07-14,2026-07-17,Sophie,5734.498773978792
2026-07-15,South,Chair,3,1472,Bangalore,Corporate,0.016874008294551743,Amit,Card,No,Yes,11292,Customer_1291,17.038033580923997,2026-07-15,2026-07-18,Ryan,4341.48437937126
2026-07-16,North,Printer,13,1193,Delhi,Retail,0.024212536258195794,Amit,Cash,Yes,No,11293,Customer_1292,41.90267145858141,2026-07-16,2026-07-19,Ryan,15133.487775171641
2026-07-17,West,Laptop,13,522,Bangalore,Retail,0.29783129595382013,Sara,Card,No,No,11294,Customer_1293,49.80239201814918,2026-07-17,2026-07-20,Sophie,4764.916825657377
2026-07-18,North,Desk,2,1121,Bangalore,Corporate,0.2350751684228651,Meera,UPI,Yes,Yes,11295,Customer_1294,8.44789162683419,2026-07-18,2026-07-21,Eric,1714.9614723959364
2026-07-19,West,Chair,5,1103,Mumbai,Corporate,0.27659624278955175,Sara,Cash,No,Yes,11296,Customer_1295,26.28658062876651,2026-07-19,2026-07-22,Ryan,3989.571721015622
2026-07-20,East,Laptop,17,1741,Chennai,Retail,0.058516416670909,John,Cash,Yes,No,11297,Customer_1296,41.092815168986135,2026-07-20,2026-07-23,Ryan,27865.089615791105
2026-07-21,North,Chair,6,1655,Chennai,Corporate,0.2881705608970305,Meera,UPI,No,No,11298,Customer_1297,40.50279034435551,2026-07-21,2026-07-24,Eric,7068.466330292487
2026-07-22,South,Desk,2,1710,Delhi,Retail,0.04279630544194862,Sara,Cash,Yes,No,11299,Customer_1298,39.19987212489358,2026-07-22,2026-07-25,Eric,3273.6366353885355
2026-07-23,South,Chair,4,805,Mumbai,Corporate,0.15272454856994133,Amit,Card,No,No,11300,Customer_1299,20.70477208858599,2026-07-23,2026-07-26,Eric,2728.226953604789
2026-07-24,Central,Printer,11,628,Chennai,Retail,0.2489087053251192,Sara,UPI,Yes,Yes,11301,Customer_1300,25.423396505827355,2026-07-24,2026-07-27,Sophie,5188.5386636140765
2026-07-25,West,Printer,8,1492,Mumbai,Retail,0.10494100635347382,Amit,UPI,Yes,No,11302,Customer_1301,31.773576080366162,2026-07-25,2026-07-28,Eric,10683.424148164937
2026-07-26,North,Chair,12,1932,Chennai,Corporate,0.12744855995307014,Sara,Cash,No,Yes,11303,Customer_1302,48.827326260796575,2026-07-26,2026-07-29,Sophie,20229.232586048023
2026-07-27,Central,Laptop,8,1760,Mumbai,Corporate,0.038455533089729356,Sara,UPI,Yes,No,11304,Customer_1303,19.73962719223218,2026-07-27,2026-07-30,Cameron,13538.54609409661
2026-07-28,North,Laptop,11,347,Delhi,Retail,0.036876563999691823,Sara,Cash,Yes,No,11305,Customer_1304,46.5414749472586,2026-07-28,2026-07-31,Cameron,3676.2421552131764
2026-07-29,West,Laptop,8,1341,Bangalore,Corporate,0.18587046743359786,Amit,Cash,Yes,No,11306,Customer_1305,17.121061318122237,2026-07-29,2026-08-01,Eric,8733.981625372362
2026-07-30,South,Chair,8,1049,Delhi,Corporate,0.202659710586017,Sara,UPI,Yes,Yes,11307,Customer_1306,49.5083509463167,2026-07-30,2026-08-02,Eric,6691.279708762145
2026-07-31,East,Laptop,17,566,Chennai,Corporate,0.23319975422465797,Meera,Cash,Yes,No,11308,Customer_1307,35.16186590724163,2026-07-31,2026-08-03,Cameron,7378.151964850341
2026-08-01,South,Desk,16,1049,Delhi,Retail,0.16700461580452605,Meera,Card,No,No,11309,Customer_1308,25.858016616134794,2026-08-01,2026-08-04,Sophie,13980.994528336834
2026-08-02,Central,Printer,14,1289,Bangalore,Corporate,0.19372778767839177,Meera,Card,No,Yes,11310,Customer_1309,32.60256926286222,2026-08-02,2026-08-05,Sophie,14549.98834355574
2026-08-03,East,Desk,11,1012,Delhi,Corporate,0.004055181509916017,Amit,Cash,Yes,No,11311,Customer_1310,17.263902606809307,2026-08-03,2026-08-06,Eric,11086.857719431615
2026-08-04,Central,Laptop,7,1593,Chennai,Retail,0.048651218141156416,Amit,Card,No,Yes,11312,Customer_1311,17.337823588015997,2026-08-04,2026-08-07,Eric,10608.490266507964
2026-08-05,West,Desk,16,374,Chennai,Corporate,0.2954744298050714,Meera,Cash,Yes,No,11313,Customer_1312,10.109954472957224,2026-08-05,2026-08-08,Eric,4215.881012046453
2026-08-06,East,Laptop,13,787,Delhi,Corporate,0.022798051894749538,Meera,Card,No,Yes,11314,Customer_1313,10.132263396742944,2026-08-06,2026-08-09,Cameron,9997.753131064817
2026-08-07,Central,Chair,15,694,Bangalore,Retail,0.20363646667807347,Meera,UPI,Yes,Yes,11315,Customer_1314,20.64522836610101,2026-08-07,2026-08-10,Ryan,8290.144381881255
2026-08-08,West,Desk,16,1172,Delhi,Retail,0.05282478990951487,John,Cash,Yes,Yes,11316,Customer_1315,39.32849650533672,2026-08-08,2026-08-11,Eric,17761.429539616776
2026-08-09,South,Chair,9,1337,Bangalore,Corporate,0.21501557573029256,Meera,Cash,Yes,No,11317,Customer_1316,32.35870254191731,2026-08-09,2026-08-12,Sophie,9445.71757723739
2026-08-10,West,Chair,3,1334,Mumbai,Corporate,0.21179712088859803,Sara,Cash,Yes,Yes,11318,Customer_1317,9.616305214895936,2026-08-10,2026-08-13,Ryan,3154.387922203831
2026-08-11,North,Phone,19,1984,Bangalore,Retail,0.07025971793642706,John,Cash,No,Yes,11319,Customer_1318,43.35064362391599,2026-08-11,2026-08-14,Sophie,35047.489672668446
2026-08-12,West,Laptop,5,1662,Mumbai,Retail,0.08089031976576125,John,Cash,No,No,11320,Customer_1319,32.061543214552984,2026-08-12,2026-08-15,Ryan,7637.801442746524
2026-08-13,West,Printer,10,1938,Delhi,Corporate,0.19643121408062647,Amit,Cash,No,Yes,11321,Customer_1320,48.23850095531509,2026-08-13,2026-08-16,Cameron,15573.163071117458
2026-08-14,North,Laptop,17,1370,Bangalore,Corporate,0.11702581163406409,Sara,UPI,Yes,No,11322,Customer_1321,35.158346033504344,2026-08-14,2026-08-17,Ryan,20564.468847042648
2026-08-15,Central,Printer,15,234,Mumbai,Corporate,0.058364390909973383,Amit,UPI,No,No,11323,Customer_1322,12.882868866688145,2026-08-15,2026-08-18,Sophie,3305.1409879059934
2026-08-16,Central,Laptop,8,1198,Mumbai,Retail,0.21950387963624454,Amit,Card,No,Yes,11324,Customer_1323,26.320251303852,2026-08-16,2026-08-19,Ryan,7480.274817566233
2026-08-17,West,Chair,15,1532,Mumbai,Corporate,0.046244257300900246,Sara,Cash,Yes,Yes,11325,Customer_1324,34.182391889624185,2026-08-17,2026-08-20,Cameron,21917.306967225315
2026-08-18,North,Desk,14,737,Chennai,Retail,0.256693099243484,Amit,Card,Yes,No,11326,Customer_1325,6.271911547248996,2026-08-18,2026-08-21,Sophie,7669.440602005733
2026-08-19,North,Desk,7,949,Delhi,Retail,0.15440085721554825,Sara,Card,Yes,Yes,11327,Customer_1326,5.670961886966356,2026-08-19,2026-08-22,Eric,5617.315105517114
2026-08-20,South,Phone,12,1237,Mumbai,Retail,0.03171018116379021,Sara,UPI,No,Yes,11328,Customer_1327,10.823135026935557,2026-08-20,2026-08-23,Ryan,14373.294070804699
2026-08-21,Central,Printer,17,573,Bangalore,Corporate,0.20822170005929533,Amit,Card,No,Yes,11329,Customer_1328,16.32489957704618,2026-08-21,2026-08-24,Sophie,7712.712419722405
2026-08-22,East,Printer,17,756,Mumbai,Corporate,0.15574891187236214,Meera,UPI,Yes,Yes,11330,Customer_1329,24.3297105584304,2026-08-22,2026-08-25,Ryan,10850.314984616401
2026-08-23,Central,Printer,10,1651,Chennai,Corporate,0.08941727153844285,Amit,Card,No,No,11331,Customer_1330,26.934821319190476,2026-08-23,2026-08-26,Cameron,15033.720846900309
2026-08-24,Central,Chair,19,1951,Delhi,Retail,0.12676181406715645,John,Cash,Yes,No,11332,Customer_1331,11.211242402205356,2026-08-24,2026-08-27,Sophie,32370.066314344578
2026-08-25,South,Printer,14,432,Chennai,Corporate,0.08950132307624963,Amit,Card,No,Yes,11333,Customer_1332,35.30262106021239,2026-08-25,2026-08-28,Eric,5506.695998034843
2026-08-26,East,Desk,11,904,Chennai,Retail,0.07890775072283521,Sara,UPI,Yes,No,11334,Customer_1333,31.826212776344068,2026-08-26,2026-08-29,Eric,9159.341326812128
2026-08-27,South,Chair,2,762,Chennai,Retail,0.049082526253113656,John,UPI,No,Yes,11335,Customer_1334,18.250884447852208,2026-08-27,2026-08-30,Ryan,1449.198229990255
2026-08-28,East,Laptop,18,1138,Bangalore,Retail,0.10883013994124276,Sara,UPI,No,Yes,11336,Customer_1335,5.6146947545881405,2026-08-28,2026-08-31,Cameron,18254.723413443582
2026-08-29,West,Printer,7,1086,Delhi,Retail,0.07529616189482122,Meera,Card,No,Yes,11337,Customer_1336,8.494156190898083,2026-08-29,2026-09-01,Cameron,7029.5985772755685
2026-08-30,East,Printer,12,925,Delhi,Retail,0.20503034611617513,Meera,Card,Yes,Yes,11338,Customer_1337,22.626264897987774,2026-08-30,2026-09-02,Ryan,8824.163158110456
2026-08-31,South,Laptop,2,1886,Bangalore,Retail,0.2051630223489919,John,UPI,Yes,No,11339,Customer_1338,11.928845802455776,2026-08-31,2026-09-03,Sophie,2998.125079699603
2026-09-01,Central,Printer,18,1663,Delhi,Corporate,0.15055207276669152,Meera,Cash,Yes,Yes,11340,Customer_1339,21.95688227665869,2026-09-01,2026-09-04,Sophie,25427.374253801856
2026-09-02,East,Laptop,6,1725,Chennai,Retail,0.2333833582410963,Meera,Cash,No,No,11341,Customer_1340,33.268217202965985,2026-09-02,2026-09-05,Ryan,7934.482242204654
2026-09-03,East,Chair,10,1498,Delhi,Corporate,0.25240191570181447,Amit,Card,Yes,Yes,11342,Customer_1341,29.62568425456776,2026-09-03,2026-09-06,Sophie,11199.019302786819
2026-09-04,North,Desk,15,275,Bangalore,Retail,0.17392993723028194,Amit,Card,No,No,11343,Customer_1342,15.402914741182741,2026-09-04,2026-09-07,Sophie,3407.539008925087
2026-09-05,Central,Laptop,5,638,Chennai,Corporate,0.18568054882903012,Meera,UPI,Yes,No,11344,Customer_1343,20.47201210664386,2026-09-05,2026-09-08,Sophie,2597.679049235394
2026-09-06,West,Phone,3,1955,Bangalore,Corporate,0.08486577293590955,Meera,Card,Yes,No,11345,Customer_1344,32.63140393018928,2026-09-06,2026-09-09,Ryan,5367.26224173089
2026-09-07,South,Laptop,5,898,Mumbai,Corporate,0.26846076021165594,Amit,Card,No,No,11346,Customer_1345,43.73847626195519,2026-09-07,2026-09-10,Eric,3284.6111866496644
2026-09-08,West,Printer,8,1512,Chennai,Corporate,0.007261813326758948,Meera,UPI,No,Yes,11347,Customer_1346,38.894604743249474,2026-09-08,2026-09-11,Cameron,12008.161105999525
2026-09-09,Central,Chair,8,1114,Chennai,Retail,0.1045807408328537,Meera,UPI,Yes,No,11348,Customer_1347,29.90300120750367,2026-09-09,2026-09-12,Eric,7979.976437697607
2026-09-10,East,Chair,8,1763,Delhi,Retail,0.2165401264649568,Sara,Card,Yes,Yes,11349,Customer_1348,21.30318492424188,2026-09-10,2026-09-13,Sophie,11049.918056338249
2026-09-11,East,Laptop,12,1090,Chennai,Retail,0.024026852901348372,Meera,Cash,No,No,11350,Customer_1349,21.427307489381246,2026-09-11,2026-09-14,Ryan,12765.728764050364
2026-09-12,Central,Desk,8,891,Bangalore,Retail,0.05495085822848778,John,Card,No,No,11351,Customer_1350,44.57377896189782,2026-09-12,2026-09-15,Cameron,6736.310282547339
2026-09-13,East,Phone,11,452,Delhi,Corporate,0.17678571835885534,Sara,Cash,Yes,No,11352,Customer_1351,6.765960921824588,2026-09-13,2026-09-16,Sophie,4093.021408319771
2026-09-14,East,Chair,14,1349,Mumbai,Corporate,0.16799810143906738,John,Cash,No,Yes,11353,Customer_1352,49.459218998911744,2026-09-14,2026-09-17,Cameron,15713.187856221773
2026-09-15,East,Printer,8,1400,Bangalore,Corporate,0.2216784888392865,Meera,Cash,Yes,No,11354,Customer_1353,34.8968934883203,2026-09-15,2026-09-18,Cameron,8717.20092499999
2026-09-16,South,Printer,10,1260,Mumbai,Retail,0.24378379172645154,Amit,UPI,Yes,Yes,11355,Customer_1354,35.65119645825757,2026-09-16,2026-09-19,Eric,9528.32422424671
2026-09-17,South,Desk,7,609,Mumbai,Corporate,0.03857387355350073,Sara,UPI,Yes,Yes,11356,Customer_1355,6.709902678713397,2026-09-17,2026-09-20,Sophie,4098.559577041427
2026-09-18,North,Chair,17,1834,Mumbai,Retail,0.005514296932572616,Amit,UPI,No,Yes,11357,Customer_1356,32.24881737010725,2026-09-18,2026-09-21,Cameron,31006.07525023625
2026-09-19,West,Laptop,4,1833,Chennai,Corporate,0.20689155589767183,Sara,Card,Yes,No,11358,Customer_1357,26.815012704070114,2026-09-19,2026-09-22,Eric,5815.07111215827
2026-09-20,Central,Printer,13,326,Bangalore,Corporate,0.09041753872990776,Amit,UPI,Yes,No,11359,Customer_1358,9.760050810233015,2026-09-20,2026-09-23,Ryan,3854.810470862651
2026-09-21,Central,Desk,4,1706,Bangalore,Corporate,0.18779517417538608,Sara,UPI,No,No,11360,Customer_1359,17.50649048462116,2026-09-21,2026-09-24,Cameron,5542.485731427166
